callerfilename,callermodule,callerfunction,calleefilename,calleemodule,calleefunction
./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,load_djpeg,./apps/Pillow/src/PIL/ContainerIO.py,PIL.ContainerIO,os.close
./apps/Pillow/src/PIL/BlpImagePlugin.py,PIL.BlpImagePlugin,_open,++imported++,struct,struct.unpack
./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,bitmap,./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,bitmap.load
./apps/Pillow/src/PIL/ImageCms.py,PIL.ImageCms,getDefaultIntent,++imported++,math,isinstance
./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,load_djpeg,getopt,getopt,os.path.exists
./apps/Pillow/src/PIL/BlpImagePlugin.py,PIL.BlpImagePlugin,_open,./apps/Pillow/src/PIL/_typing.py,PIL._typing,self.fp.read
./apps/Pillow/src/PIL/PpmImagePlugin.py,PIL.PpmImagePlugin,_decode_blocks,inspect,inspect,tokens.pop
./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,load_djpeg,./apps/Pillow/src/PIL/features.py,PIL.features,subprocess.check_call
./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,_seek,++imported++,_binary,i16
./apps/Pillow/src/PIL/PpmImagePlugin.py,PIL.PpmImagePlugin,_decode_blocks,builtins,builtins,len
./apps/Pillow/src/PIL/ImageCms.py,PIL.ImageCms,getDefaultIntent,./apps/Pillow/src/PIL/ImageCms.py,PIL.ImageCms.ImageCmsProfile,ImageCmsProfile
./apps/Pillow/src/PIL/ImageFile.py,PIL.ImageFile,encode,_sqlite3,_sqlite3,NotImplementedError
./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,load_djpeg,getopt,getopt,os.unlink
./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,_seek,++imported++,_binary,i16
./apps/Pillow/src/PIL/BlpImagePlugin.py,PIL.BlpImagePlugin,_open,++imported++,struct,struct.unpack
./apps/Pillow/src/PIL/ImageCms.py,PIL.ImageCms,getDefaultIntent,./apps/Pillow/src/PIL/ImageCms.py,PIL.ImageCms.PyCMSError,PyCMSError
./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,bitmap,./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,self._getink
./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,load_djpeg,_sqlite3,_sqlite3,ValueError
./apps/Pillow/src/PIL/PpmImagePlugin.py,PIL.PpmImagePlugin,_decode_blocks,_sqlite3,_sqlite3,ValueError
./apps/Pillow/src/PIL/BlpImagePlugin.py,PIL.BlpImagePlugin,_open,./apps/Pillow/src/PIL/_typing.py,PIL._typing,self.fp.read
./apps/Pillow/src/PIL/ImageCms.py,PIL.ImageCms,isIntentSupported,++imported++,math,isinstance
./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,bitmap,./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,self.draw.draw_bitmap
./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,load_djpeg,./apps/Pillow/src/PIL/WalImageFile.py,PIL.WalImageFile,Image.open
./apps/Pillow/src/PIL/PpmImagePlugin.py,PIL.PpmImagePlugin,_decode_blocks,builtins,builtins,len
./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,load_djpeg,./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,_im.load
./apps/Pillow/src/PIL/BlpImagePlugin.py,PIL.BlpImagePlugin,_open,++imported++,struct,struct.unpack
./apps/Pillow/src/PIL/ImageCms.py,PIL.ImageCms,isIntentSupported,./apps/Pillow/src/PIL/ImageCms.py,PIL.ImageCms.ImageCmsProfile,ImageCmsProfile
./apps/Pillow/src/PIL/PpmImagePlugin.py,PIL.PpmImagePlugin,_decode_blocks,_sqlite3,_sqlite3,ValueError
./apps/Pillow/src/PIL/ImageFile.py,PIL.ImageFile,encode_to_pyfd,./apps/Pillow/src/PIL/QoiImagePlugin.py,PIL.QoiImagePlugin,self.encode
./apps/Pillow/src/PIL/BlpImagePlugin.py,PIL.BlpImagePlugin,_open,./apps/Pillow/src/PIL/_typing.py,PIL._typing,self.fp.read
./apps/Pillow/src/PIL/ImageCms.py,PIL.ImageCms,isIntentSupported,./apps/Pillow/src/PIL/IptcImagePlugin.py,PIL.IptcImagePlugin,profile.profile.is_intent_supported
./apps/Pillow/src/PIL/ImageCms.py,PIL.ImageCms,isIntentSupported,./apps/Pillow/src/PIL/ImageCms.py,PIL.ImageCms.PyCMSError,PyCMSError
./apps/Pillow/src/PIL/ImageFile.py,PIL.ImageFile,encode_to_pyfd,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,self.fd.write
./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,load_djpeg,getopt,getopt,os.unlink
./apps/Pillow/src/PIL/PpmImagePlugin.py,PIL.PpmImagePlugin,_decode_blocks,shutil,shutil,int
./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,chord,./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,self._getink
./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,_seek,++imported++,_binary,i16
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,chunk_iTXt,./apps/Pillow/src/PIL/Image.py,PIL.Image,r.split
./apps/Pillow/src/PIL/BlpImagePlugin.py,PIL.BlpImagePlugin,_open,++imported++,struct,struct.unpack
./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,chord,./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,self.draw.draw_chord
./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,_seek,++imported++,_binary,i16
./apps/Pillow/src/PIL/PpmImagePlugin.py,PIL.PpmImagePlugin,_decode_blocks,_sqlite3,_sqlite3,ValueError
./apps/Pillow/src/PIL/BlpImagePlugin.py,PIL.BlpImagePlugin,_open,./apps/Pillow/src/PIL/_typing.py,PIL._typing,self.fp.read
./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,chord,./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,self.draw.draw_chord
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,chunk_iTXt,./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_safe_zlib_decompress
./apps/Pillow/src/PIL/Image.py,PIL.Image,_conv_type_shape,./apps/Pillow/src/PIL/ImageMode.py,PIL.ImageMode,ImageMode.getmode
./apps/Pillow/src/PIL/BlpImagePlugin.py,PIL.BlpImagePlugin,_open,./apps/Pillow/src/PIL/ImImagePlugin.py,PIL.ImImagePlugin,self.fp.seek
./apps/Pillow/src/PIL/PpmImagePlugin.py,PIL.PpmImagePlugin,_decode_blocks,_sqlite3,_sqlite3,ValueError
./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,_getexif,./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,_getexif
./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,_seek,builtins,builtins,max
./apps/Pillow/src/PIL/ImageFile.py,PIL.ImageFile,encode_to_file,./apps/Pillow/src/PIL/QoiImagePlugin.py,PIL.QoiImagePlugin,self.encode
./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,_seek,builtins,builtins,max
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,write,./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,self.deleted_entries.keys
./apps/Pillow/src/PIL/PpmImagePlugin.py,PIL.PpmImagePlugin,_decode_blocks,builtins,builtins,round
./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,_seek,./apps/Pillow/src/PIL/features.py,PIL.features,Image._decompression_bomb_check
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,chunk_iTXt,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,k.decode
./apps/Pillow/src/PIL/ImageFile.py,PIL.ImageFile,encode_to_file,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,os.write
./apps/Pillow/src/PIL/BlpImagePlugin.py,PIL.BlpImagePlugin,_open,++imported++,struct,struct.unpack
./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,ellipse,./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,self._getink
./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,_read_dpi_from_exif,./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,self.getexif
./apps/Pillow/src/PIL/BlpImagePlugin.py,PIL.BlpImagePlugin,_open,./apps/Pillow/src/PIL/_typing.py,PIL._typing,self.fp.read
./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,ellipse,./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,self.draw.draw_ellipse
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,write,builtins,builtins,sorted
./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,ellipse,./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,self.draw.draw_ellipse
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,write,configparser,configparser,set
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,chunk_iTXt,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,lang.decode
./apps/Pillow/src/PIL/PpmImagePlugin.py,PIL.PpmImagePlugin,_decode_blocks,++imported++,_binary,o32
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,write,./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,self.deleted_entries.keys
./apps/Pillow/src/PIL/Image.py,PIL.Image,_conv_type_shape,builtins,builtins,len
./apps/Pillow/src/PIL/PpmImagePlugin.py,PIL.PpmImagePlugin,_decode_blocks,./apps/Pillow/src/PIL/_binary.py,PIL._binary,o8
./apps/Pillow/src/PIL/BlpImagePlugin.py,PIL.BlpImagePlugin,_open,++imported++,struct,struct.unpack
./apps/Pillow/src/PIL/PpmImagePlugin.py,PIL.PpmImagePlugin,_decode_blocks,builtins,builtins,len
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,chunk_iTXt,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,tk.decode
./apps/Pillow/src/PIL/BlpImagePlugin.py,PIL.BlpImagePlugin,_open,./apps/Pillow/src/PIL/_typing.py,PIL._typing,self.fp.read
./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,_read_dpi_from_exif,builtins,builtins,float
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,write,./apps/Pillow/src/PIL/ImImagePlugin.py,PIL.ImImagePlugin,f.tell
./apps/Pillow/src/PIL/BlpImagePlugin.py,PIL.BlpImagePlugin,_open,./apps/Pillow/src/PIL/ImImagePlugin.py,PIL.ImImagePlugin,self.fp.seek
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,write,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,f.write
./apps/Pillow/src/PIL/PpmImagePlugin.py,PIL.PpmImagePlugin,decode,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,self._decode_bitonal
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,chunk_iTXt,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,v.decode
./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,_read_dpi_from_exif,math,math,math.isnan
./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,_seek,./apps/Pillow/src/PIL/_typing.py,PIL._typing,self.fp.read
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,write,inspect,inspect,enumerate
./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,_read_dpi_from_exif,_sqlite3,_sqlite3,ValueError
./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,_seek,./apps/Pillow/src/PIL/IptcImagePlugin.py,PIL.IptcImagePlugin,self._is_palette_needed
./apps/Pillow/src/PIL/Image.py,PIL.Image,getmodebase,./apps/Pillow/src/PIL/ImageMode.py,PIL.ImageMode,ImageMode.getmode
./apps/Pillow/src/PIL/PpmImagePlugin.py,PIL.PpmImagePlugin,decode,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,self._decode_blocks
./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,_seek,./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,ImagePalette.raw
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,chunk_iTXt,./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin.iTXt,iTXt
./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,circle,./apps/Pillow/src/PIL/ImageDraw2.py,PIL.ImageDraw2,self.ellipse
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,chunk_iTXt,./apps/Pillow/src/PIL/features.py,PIL.features,self.check_text_memory
./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,_getmp,./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,_getmp
./apps/Pillow/src/PIL/MpoImagePlugin.py,PIL.MpoImagePlugin,seek,++imported++,math,isinstance
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,chunk_iTXt,builtins,builtins,len
./apps/Pillow/src/PIL/Image.py,PIL.Image,get_value,shutil,shutil,element.attrib.items
./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,draw_text,math,math,math.modf
./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,getmask,./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,self.getmask2
./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,_getexif,./apps/Pillow/src/PIL/Image.py,PIL.Image,self.getexif._get_merged_dict
./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,_get_background,./apps/Pillow/src/PIL/ImageColor.py,PIL.ImageColor,im.palette.getcolor
./apps/Pillow/src/PIL/ImageQt.py,PIL.ImageQt,_toqclass_helper,webbrowser,webbrowser,getattr
./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,getmask2,./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,_string_length_check
./apps/Pillow/src/PIL/Image.py,PIL.Image,get_value,pydoc,pydoc,list
./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,_getexif,./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,self.getexif
./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,_get_background,builtins,builtins,str
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,chunk_eXIf,./apps/Pillow/src/PIL/_typing.py,PIL._typing,ImageFile._safe_read
./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,_open,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,_accept
./apps/Pillow/src/PIL/Image.py,PIL.Image,frombytes,./apps/Pillow/src/PIL/Image.py,PIL.Image,_getdecoder
./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,draw_text,./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,font.getmask2
./apps/Pillow/src/PIL/ImageQt.py,PIL.ImageQt,_toqclass_helper,./apps/Pillow/src/PIL/ImageCms.py,PIL.ImageCms,im.tobytes
./apps/Pillow/src/PIL/Image.py,PIL.Image,get_value,./apps/Pillow/src/PIL/Image.py,PIL.Image,get_name
./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,_open,./apps/Pillow/src/PIL/_typing.py,PIL._typing,self.fp.read
./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,fill,./apps/Pillow/src/PIL/features.py,PIL.features,Image._decompression_bomb_check
./apps/Pillow/src/PIL/Image.py,PIL.Image,frombytes,./apps/Pillow/src/PIL/PSDraw.py,PIL.PSDraw,d.setimage
./apps/Pillow/src/PIL/MpoImagePlugin.py,PIL.MpoImagePlugin,seek,webbrowser,webbrowser,self.info.get
./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,_get_global_header,./apps/Pillow/src/PIL/Image.py,PIL.Image,im.info.get
./apps/Pillow/src/PIL/ImageQt.py,PIL.ImageQt,_toqclass_helper,webbrowser,webbrowser,getattr
./apps/Pillow/src/PIL/Image.py,PIL.Image,get_value,./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,get_value
./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,_open,_sqlite3,_sqlite3,SyntaxError
./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,fill,./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,Image.core.fill
./apps/Pillow/src/PIL/MpoImagePlugin.py,PIL.MpoImagePlugin,seek,./apps/Pillow/src/PIL/ImImagePlugin.py,PIL.ImImagePlugin,self.fp.seek
./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,_get_global_header,webbrowser,webbrowser,info.get
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,chunk_acTL,./apps/Pillow/src/PIL/_typing.py,PIL._typing,ImageFile._safe_read
./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,_getmp,++imported++,typing,io.BytesIO
./apps/Pillow/src/PIL/Image.py,PIL.Image,get_value,++imported++,math,isinstance
./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,fill,./apps/Pillow/src/PIL/ImageDraw2.py,PIL.ImageDraw2,self.font.render
./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,data,./apps/Pillow/src/PIL/_typing.py,PIL._typing,self.fp.read
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,chunk_acTL,_sqlite3,_sqlite3,ValueError
./apps/Pillow/src/PIL/Image.py,PIL.Image,frombytes,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,d.decode
./apps/Pillow/src/PIL/MpoImagePlugin.py,PIL.MpoImagePlugin,seek,./apps/Pillow/src/PIL/_typing.py,PIL._typing,self.fp.read
./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,_get_global_header,webbrowser,webbrowser,info.get
./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,fill,webbrowser,webbrowser,kwargs.get
./apps/Pillow/src/PIL/ImageQt.py,PIL.ImageQt,_toqclass_helper,./apps/Pillow/src/PIL/ImageCms.py,PIL.ImageCms,im.point
./apps/Pillow/src/PIL/Image.py,PIL.Image,frombytes,_sqlite3,_sqlite3,ValueError
./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,_open,++imported++,struct,struct.unpack
./apps/Pillow/src/PIL/MpoImagePlugin.py,PIL.MpoImagePlugin,seek,_sqlite3,_sqlite3,ValueError
./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,_getmp,./apps/Pillow/src/PIL/_typing.py,PIL._typing,file_contents.read
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,chunk_acTL,importlib,importlib,warnings.warn
./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,_get_global_header,webbrowser,webbrowser,info.get
./apps/Pillow/src/PIL/Image.py,PIL.Image,frombytes,_sqlite3,_sqlite3,ValueError
./apps/Pillow/src/PIL/Image.py,PIL.Image,get_value,./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,value.value.append
./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,data,./apps/Pillow/src/PIL/_typing.py,PIL._typing,self.fp.read
./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,_open,./apps/Pillow/src/PIL/_typing.py,PIL._typing,self.fp.read
./apps/Pillow/src/PIL/MpoImagePlugin.py,PIL.MpoImagePlugin,seek,./apps/Pillow/src/PIL/ImImagePlugin.py,PIL.ImImagePlugin,self.fp.seek
./apps/Pillow/src/PIL/ImageQt.py,PIL.ImageQt,_toqclass_helper,webbrowser,webbrowser,getattr
./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,draw_text,./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,font.getmask
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,chunk_acTL,++imported++,_binary,i32
./apps/Pillow/src/PIL/MpoImagePlugin.py,PIL.MpoImagePlugin,seek,./apps/Pillow/src/PIL/WalImageFile.py,PIL.WalImageFile,JpegImagePlugin.JpegImageFile._open
./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,_get_global_header,./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,_get_background
./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,_getmp,multiprocessing,multiprocessing,head.startswith
./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,font_variant,++imported++,typing,BytesIO
./apps/Pillow/src/PIL/ImageQt.py,PIL.ImageQt,_toqclass_helper,./apps/Pillow/src/PIL/ContainerIO.py,PIL.ContainerIO,im.close
./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,_open,inspect,inspect,repr
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,chunk_acTL,importlib,importlib,warnings.warn
./apps/Pillow/src/PIL/MpoImagePlugin.py,PIL.MpoImagePlugin,seek,webbrowser,webbrowser,self.info.get
./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,_get_global_header,webbrowser,webbrowser,info.get
./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,_open,_sqlite3,_sqlite3,OSError
./apps/Pillow/src/PIL/Image.py,PIL.Image,load,./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,self.palette.getdata
./apps/Pillow/src/PIL/Image.py,PIL.Image,get_value,importlib,importlib,warnings.warn
./apps/Pillow/src/PIL/MpoImagePlugin.py,PIL.MpoImagePlugin,seek,./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,self._reload_exif
./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,draw_text,./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,font.getmask
./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,font_variant,./apps/Pillow/src/PIL/ImageDraw2.py,PIL.ImageDraw2.Font,FreeTypeFont
./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,_getmp,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin.ImageFileDirectory_v2,TiffImagePlugin.ImageFileDirectory_v2
./apps/Pillow/src/PIL/ImageQt.py,PIL.ImageQt,_toqclass_helper,inspect,inspect,repr
./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,_is_palette_needed,builtins,builtins,range
./apps/Pillow/src/PIL/Image.py,PIL.Image,load,./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,self.im.putpalette
./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,_get_global_header,./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,_get_palette_bytes
./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,_getmp,./apps/Pillow/src/PIL/ImImagePlugin.py,PIL.ImImagePlugin,file_contents.seek
./apps/Pillow/src/PIL/ImageQt.py,PIL.ImageQt,_toqclass_helper,_sqlite3,_sqlite3,ValueError
./apps/Pillow/src/PIL/Image.py,PIL.Image,load,++imported++,math,isinstance
./apps/Pillow/src/PIL/Image.py,PIL.Image,get_value,++imported++,defusedxml,ElementTree.fromstring
./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,_open,./apps/Pillow/src/PIL/_typing.py,PIL._typing,self.fp.read
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,chunk_acTL,++imported++,_binary,i32
./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,_getmp,./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,info.load
./apps/Pillow/src/PIL/Image.py,PIL.Image,load,./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,self.im.putpalettealpha
./apps/Pillow/src/PIL/Image.py,PIL.Image,get_value,builtins,builtins,self.info.self.info.rstrip
./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,_open,builtins,builtins,len
./apps/Pillow/src/PIL/MpoImagePlugin.py,PIL.MpoImagePlugin,seek,./apps/Pillow/src/PIL/ImageFile.py,PIL.ImageFile._Tile,ImageFile._Tile
./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,_get_global_header,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,_get_color_table_size
./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,get_variation_names,./apps/Pillow/src/PIL/ImageStat.py,PIL.ImageStat,self.font.getvarnames
./apps/Pillow/src/PIL/Image.py,PIL.Image,load,./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,self.im.putpalettealphas
./apps/Pillow/src/PIL/Image.py,PIL.Image,get_value,./apps/Pillow/src/PIL/Image.py,PIL.Image,get_name
./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,get_variation_names,_sqlite3,_sqlite3,NotImplementedError
./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,_getmp,builtins,builtins,dict
./apps/Pillow/src/PIL/Image.py,PIL.Image,get_value,./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,get_value
./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,_open,builtins,builtins,len
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,chunk_fcTL,./apps/Pillow/src/PIL/_typing.py,PIL._typing,ImageFile._safe_read
./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,draw_text,webbrowser,webbrowser,mask.getband
./apps/Pillow/src/PIL/ImageQt.py,PIL.ImageQt,_toqclass_helper,./apps/Pillow/src/PIL/ImageQt.py,PIL.ImageQt,align8to32
./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,_getmp,_sqlite3,_sqlite3,SyntaxError
./apps/Pillow/src/PIL/Image.py,PIL.Image,load,./apps/Pillow/src/PIL/PaletteFile.py,PIL.PaletteFile,self.im.getpalette
./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,_open,_sqlite3,_sqlite3,OSError
./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,get_variation_names,inspect,inspect,name.replace
